speed,dist
54,1772
57,1772
57,1772
57,1772
53,1772
55.7,1772
59,1773
54,1773
54.4,1773
56,1773
59,1773
59,1773
56,1774
58,1774
58,1774
57,1774
57,1774
58,1774
54,1774
57,1774
56,1774
57,1774
57,1774
63,1774
64,1774
57,1775
59,1775
62,1775
56,1775
56,1775
61,1775
59,1775
56,1776
56,1776
56,1776
55,1776
55,1776
57,1776
60,1776
55,1777
58,1777
56.1,1777
55.4,1777
57,1777
62,1777
57,1777
59,1777
59,1777
59,1777
55,1778
56,1778
57,1778
59,1778
57,1778
57,1778
57,1778
55,1778
55,1778
61,1778
56,1778
55,1778
56,1778
55,1778
62,1778
59,1778
67,1778
56,1778
58,1778
56,1779
57,1779
57,1779
55,1779
55,1779
53,1779
56,1779
55,1780
55,1780
55,1780
56,1781
56,1781
56,1781
54,1781
57,1781
55,1781
55,1781
58,1781
55,1781
55,1781
58,1781
60,1781
56,1781
56,1781
58,1781
52,1781
56,1781
57,1781
56,1781
59,1781
55,1781
54,1781
57,1781
56,1781
57,1781
58,1781
60,1781
58,1781
56,1781
56,1781
60,1781
56,1781
57,1781
57,1781
55,1781
56,1781
55,1781
59,1781
59,1781
57,1781
57,1781
59,1781
63,1781
59,1781
56,1782
56,1782
56,1783
56,1783
59,1783
57,1783
55,1783
58,1783
58,1783
58,1784
56,1784
54,1784
56,1784
59,1784
58,1784
59,1784
57,1785
59,1785
58,1785
58,1785
61,1785
60,1786
58,1786
55,1786
55,1786
57,1786
57,1786
56,1786
56,1786
60.3,1786
60,1786
57,1786
58,1786
55,1786
56,1786
57,1786
57,1786
58,1786
56,1786
57,1786
56,1786
56,1786
60,1786
56,1786
56,1786
55,1786
58,1786
57,1786
57,1786
55,1786
60,1786
56,1787
55,1787
60,1787
59,1787
55,1787
55,1787
56,1787
55,1787
57,1787
59,526
60,526
55,526
58,526
60,526
59,526
60,526
57,526
56,526
56,526
55,526
56,526
57,526
56,526
60,526
59,526
56,526
58,526
58,526
56,526
63,526
57,526
60,526
58,526
58,526
60,526
61,526
58,526
55,526
57,526
58,1787
57,1787
57,1787
57,1787
55,1787
55,1787
56,1787
56,1787
55,1787
55,1787
55,1787
55,1787
56,1787
56,1787
55,1787
54,1787
59,1788
58,1788
63,1788
61,1788
55,1789
56,1789
54,1789
57,1789
60,1789
55,1789
56,1789
55,1789
57,1789
60,1789
57,1790
56,1790
57,1790
59,1790
57,1790
63,1790
56,1790
56,1790
55,1790
55,1790
58,1791
57,1791
57,1791
55,1791
55,1791
56,1791
67,1791
57,1792
54,1792
64,1792
62,1792
57,1792
56,1792
57,1792
57,1792
58,1792
59,1792
59,1792
58,1792
57,1793
56,1793
56,1793
59,1793
57,1793
61.9,1793
61,1793
61,1793
58,1793
58,1793
56,1793
56,1793
61,1793
57,1794
55.5,1794
59,1794
59,1795
54,1795
58,1795
58,1795
56,1795
57,1795
60,1796
58,1796
54,1797
55,1798
57,1798
55,1798
55,1799
60,1799
53,1799
57,1799
55,1799
60,1799
58,1799
54,1799
58,1799
57,1799
57,1799
57,1800
54,1800
58,1800
57,1800
56,1800
55,1800
56,1800
57,1800
58,1800
56,1800
56,1800
56,1801
58,1801
57,1801
61,1801
56,1801
56,1801
56,1801
60,1801
56,1802
60,1802
55,1802
58,1802
59,1803
56,1803
55.5,1803
55,1803
57,1803
54,1803
60,1803
60,1804
55.3,1804
60,1805
61,1805
55,1805
56,1805
56,1805
59,1806
60,1806
60,1806
61,1806
58,1806
61,1806
57,1806
61,1806
61,1806
62,1806
58,1806
56,1806
58,1806
56,1806
57,1806
58,1806
62,1806
57,1806
57,1806
59,1806
59,1806
59,1807
59,1807
58,1807
56,1807
59,1807
59,1807
60,1807
57,1807
58,1807
58,1808
59,1808
61,1808
57,1808
60,1808
55,1808
61,1808
62,1808
62,1808
56,1808
57,1809
54,1809
57,1809
56,1809
56,1809
56,1809
56,1809
57,1809
59,1809
54,1809
57,1809
60,1809
53,1810
55,1810
55,1810
60,1811
59,1811
55,1811
56,1811
58,1811
57,1812
56,1812
55,1812
55,1812
55,1812
58,1812
59,1812
62,1812
62,1812
63,1812
57,1813
58,1813
56,1813
57,1813
55,1813
62,1813
58,1813
55,1813
56,1813
54,1813
58,1813
56,1813
57,1813
55,1813
57,1813
58,1813
55,1813
55,1813
56,1813
57,1813
56,1813
56,1813
54,1813
56,1813
60,1813
56,1813
57,1814
55,1814
59,1814
57,1814
62,1814
55,1814
57,1814
58,1814
54,1814
56,1814
57,1814
55,1814
57,1814
55,1814
52,1814
54,1814
56,1814
57,1814
57,1814
60,1814
59,1814
56,1814
58,1814
60,1814
58,1814
56,1814
57,1814
62,1814
60,1814
67,1814
58,1814
63,1814
56,1814
60,1814
55,1815
57,1815
55,1815
54,1815
56,1815
55,1815
56,1815
55,1815
55,1815
58,1815
55,1815
57,1815
59,1815
60,1815
55,1815
56,1815
59,1815
60,1815
55,1815
57,1815
57,1815
57,1815
60,1815
58,1815
55,1815
57,1815
55,1815
56,1815
55,1815
56,1815
56,1815
57,1815
56,1815
57,1815
55,1815
56,526
53,526
61,526
58,526
60,526
61,526
59,527
54,527
56,527
53,527
60,527
56,527
60.1,528
55,528
55,528
54,529
56,529
57,529
55.6,529
55.3,529
56.7,529
58,529
57,529
58,530
57,530
57,530
58,530
58,530
58,530
58,530
54,1815
60,1815
56,1815
57,1816
56,1816
54,1816
58,1816
53,1816
55,1816
66,1816
56,1816
58,1816
55,1817
61,1817
55,1817
55,1817
58,1817
57,1817
56,1817
55,1818
56,1818
54,1818
56,1818
57,1818
57,1818
58,1818
58,1818
58,1819
55,1819
56,1819
57,1819
59,1819
58,1819
56,1819
57,1819
55,1819
54,1819
55,1819
58,1819
57,1819
60,1819
59,1819
57,1819
56,1819
56,1819
61,1819
58,1819
54,1819
56,1819
56,1819
56,1819
57,1819
56,1819
56,1819
57,1819
56,1819
57,1819
56,1819
58,1819
58,1819
58,1819
56,1819
57,1819
57,1819
57,1819
57,1819
54,1819
56,1820
55,1820
57,1820
59,1821
54.5,1821
58,1821
61,1821
55,1821
55.7,1821
60.5,1821
62.8,1821
61.5,1821
56,1821
56,1821
58,1822
56,1822
55,1822
55,1822
56,1822
56,1822
54,1822
56,1822
55,1822
56,1822
56,1822
57,1822
56,1822
58,1822
56,1822
56,1822
57,1822
55,1822
53,1822
56,1822
57,1822
58,1822
55,1823
55,1823
57,1824
58,1824
64,1824
57,1824
56,1824
55,1824
59,1825
56,1825
54,1825
57,1825
58,1825
55,1825
60,1826
56,1826
56,1826
57,1826
57,1826
54,1827
56,1827
56,1827
59,1827
57,1827
56,1827
57,1827
66,1827
59,1827
59,1827
57,1827
59.3,1828
58,1828
58,1828
62,1828
56,1828
54,1828
60.3,1828
61,1828
56,1828
57,1828
56,1828
57,1828
56,1828
59,1828
57,1829
55,1829
55,1829
56,1829
57,1829
59,1830
57,1830
56,1830
58,1830
56,1830
55,1830
59,1831
58,1831
58,1831
60,1831
54,1831
56,1832
57,1832
57,1832
60.3,1832
57,1832
57,1832
70,1832
55,1832
58,1832
63,1832
56,1833
57,1833
56,1833
55,1833
57,1833
55,1833
54,1833
58,1833
58,1833
56,1834
56,1834
56,1834
55,1834
56,1834
56,1835
57,1835
58,1835
57,1835
57,1835
62,1836
55,1836
61,1836
55,1836
56,1836
56,1836
54,1836
58,1836
56,1836
54,1836
57,1836
56,1836
57,1837
53.7,1837
55,1837
54,1837
58,1837
57,1837
54,1837
56,1837
57,1838
58,1838
56,1838
56,1838
58,1838
60,1838
59,1838
56,1838
61,1838
57,1838
60,1838
55,1838
57,1838
57,1838
55,1838
56,1838
57,1838
56,1838
57,1838
55,1838
58,1838
55,1838
58,1838
58,1838
55,1838
57,1838
60,1838
59,1838
58,1838
57,1838
59,1839
56,1839
57,1840
61,1840
55,1840
57,1840
57,1840
59,1840
56,1840
59,1840
67,1840
56,1840
57,1841
56,1841
57,1841
56,1841
55,1841
57,1841
63,1841
59,1841
60,1841
59,1841
58,1841
58,1841
57,1842
56,1842
56,1842
55,1842
56,1842
58,1842
58,1842
56,1842
57,1842
56,1842
57,1842
56,1843
57,1843
60,1843
62,1843
59,1843
61,1843
56,1843
58,1843
61,1843
59,1844
58,1844
58,1844
56,1844
56,1844
55,1844
58,1844
54,1844
62,1844
59,1844
57,1845
54,1845
55,1845
56,1845
61,394
56,394
59,394
59,394
59,394
57,394
58,394
61,394
59,394
58,394
57,394
60,394
59,394
58,394
59,394
56,394
57,394
57,394
58,394
62,394
61,394
55,395
53,395
60,395
55,396
54,396
57,397
56,397
54,397
54,397
59,530
58,530
57,530
59,530
59,530
59,530
58,530
59,530
56,530
59,530
59,530
58,530
59,530
58,530
58,530
58,530
58,530
58,530
58,530
58,530
58,530
59,530
58,530
59,530
59,530
54,530
59,530
58,530
59,530
58,530
62,1845
55,1845
60,1845
59,1845
58,1845
58,1845
54,1845
57,1845
58,1845
56,1845
58,1845
56,1845
61,1845
58,1845
54,1845
57,1845
57,1846
57,1846
58,1846
57,1846
58,1846
55,1846
57,1846
55,1846
56,1846
61.9,1846
59,1846
59,1846
59,1847
57,1847
57,1847
55,1847
54,1847
57,1847
58,1847
56,1847
57,1847
56,1847
57,1847
55,1847
56,1847
54,1847
59,1847
56,1847
56,1847
58,1847
56,1847
55,1847
55,1847
57,1847
55,1847
57,1847
57,1847
60,1847
55,1847
64,1847
58,1847
59,1848
60,1848
57,1848
57,1848
55,1848
67,1848
60,1848
58,1849
58,1849
59,1849
55,1849
57,1850
62,1850
55,1851
58,1851
56,1851
55,1851
56,1851
56,1851
57,1851
58,1851
58,1851
56,1851
56,1851
57,1851
57,1851
55,1851
56,1851
56,1851
59,1852
61,1852
56,1852
56,1852
56,1852
60,1853
62,1853
56,1853
56,1853
61,1853
56,1854
57,1854
62,1855
55,1855
56,1856
63,1856
57,1856
57,1856
57,1857
60,1857
58,1857
56,1857
56,1857
56,1857
55,1857
55,1857
57,1857
56,1857
56.7,1857
57,1857
55,1857
57,1857
58,1857
56,1857
56,1857
55,1857
55,1857
57,1857
56,1858
57,1858
57,1858
59,1858
58,1858
53.4,1859
53,1859
56,1859
57,1859
54,1859
59,1860
63,1860
57,1861
61,1861
57,1861
54,1861
61,1861
55,1862
60,1862
60.1,1863
59,1863
57,1863
56,1864
54,1864
54,1864
56,1864
57,1864
56,1865
57,1865
55,1865
53.5,1865
54,1865
57,1865
57,1865
56,1865
57,1865
57,1865
58,1865
55,1865
54,1865
65,1865
58,1865
59,1865
58,1865
57,1866
57,1866
58,1866
57,1866
57,1866
55,1867
57,1867
56,1867
54,1867
55,1867
60,1867
56,1867
54,1867
55,1868
55,1868
56,1868
55,1868
57,1868
58,1868
57,1868
61,1869
55,1869
57,1869
67,1869
56,1870
55,1870
58,1871
59,1871
58,1871
57,1871
56,1871
55,1871
58,1872
58,1872
56,1872
56,1872
55,1872
57,1872
57,1872
56,1872
57,1872
55,1872
59,1873
57,1873
57,1873
57,1873
60,1874
57,1874
53,1874
55,1874
55,1874
58,1875
57,1875
57,1875
58,1875
58,1875
58,1875
56,1875
56,1875
56,1875
55,1875
57,1875
57,1875
56,1875
57,1875
59,1875
55,1875
56,1875
61,1875
56,1875
55,1875
55,1875
55,1875
58,1875
56,1875
60,1876
57,1876
55,1876
57,1876
55,1877
57,1877
58,1877
58,1877
59,1877
56,1877
56,1877
59,1877
57,1877
58,1877
56,1878
56,1878
56,1878
57,1878
62,1878
55,1878
63,1879
54,1879
54,1879
58,1879
58,1879
56,1880
55,1880
55,1880
56,1881
55,1881
57,1881
56,1881
55,1881
55,1881
57,1881
56,1881
57,1881
55,1881
55,1881
56,1881
58,1881
57,1881
64,1881
60,1881
55,1882
57,1882
56,1882
51,1882
55,1882
56,1882
58,1882
56,1882
55,1882
60,1882
55,1882
55,1882
55,1882
58,530
58,530
58,530
58,530
56,530
57,530
56,530
57,530
57,530
57,530
57,530
57,530
57,530
57,530
56,530
55,530
57,530
58,530
60,530
60,530
60,530
61,530
58,530
56,530
59,530
55.5,531
54.4,531
56,531
54,531
59,531
57,1882
55,1882
56,1882
55,1882
56,1882
59,1882
55,1882
55,1882
57,1882
57,1882
55,1882
57,1882
57,1882
62,1882
61,1882
59,1882
59,1882
62,1882
57.2,1883
58,1883
57,1883
58,1883
55,1883
55,1883
54,1883
58,1883
56,1883
63,1883
56,1883
55,1883
58,1883
60,1884
58,1884
54,1884
56,1884
57,1884
55,1884
57,1884
57,1884
55,1884
57,1884
56,1884
53,1885
59,1885
57,1885
56,1885
55,1885
62,1886
56,1886
55,1886
63,1887
57,1887
56,1888
57,1888
58,1889
56,1889
59,1889
59,1889
54,1889
57,1889
55,1890
56,1890
59,1890
59,1890
55,1890
56,1890
54,1890
56,1890
58,1890
58,1890
65,1890
58,1890
57,1891
56,1891
56,1892
56,1892
57,1892
55,1892
56,1892
58,1892
57,1892
58,1892
58,1892
57,1892
58,1892
57,1892
56,1892
67,1892
58,1893
54,1893
53,1893
59,1893
56,1893
53,1893
56,1893
56,1893
60.8,1893
56,1894
57,1894
59,1894
58,1895
56,1895
54,1895
57,1895
58,1895
65,1895
60,1896
56,1896
60,1896
58,1896
56,1896
54,1896
58,1896
56,1897
57,1897
56,1897
56,1897
61,1897
56,1897
59,1898
58,1898
58,1899
63,1899
59,1899
54,1899
56,1899
55,1899
56.8,1899
55,1899
58,1899
56,1901
55,1901
58,1901
57,1901
56,1901
60,1901
58,1902
56,1902
54,1902
58,1902
54,1902
56,1902
64,1902
56.7,1902
56,1902
56.2,1902
60,1902
57,1903
55,1904
54,1904
58,1904
59,1904
56,1904
55,1904
58,1904
59,1904
54,1905
55,1905
59,1905
59,1905
59,1906
60,1906
56,1906
55,1906
56,1906
64,1906
55.3,1906
59,1907
59,1907
56,1907
57,1908
56,1908
55,1908
55,1908
55,1908
56,1908
55,1908
57,1908
61,1908
59,1909
57,1909
59,1909
59,1909
57,1909
57,1909
56,1909
59,1909
58,1909
57,1909
57,1910
54,1910
58,1910
61,1910
61.2,1910
55,1911
59,1911
57,1911
57,1911
57,1911
56,1911
55,1911
56,1911
56,1911
56,1911
55,1911
59,1911
57,1911
59,1911
55,1911
55,1911
55,1911
57,1911
56,1912
60,1912
57,1912
62.6,1912
57,1912
54,1912
56,1912
56,1913
59,1913
55,1913
55,1913
55,1913
58,1914
55,1914
59.9,1914
56,1914
56,1914
57,1914
59,1914
58,1914
57,1914
57,1914
57,1914
56,1914
54,1914
60,1914
63,1914
62,1914
56,1915
63,1915
56,1915
55,1915
60,1915
59,1915
56,1915
54,1915
58,1915
58,1915
59,1915
58,1915
59,1915
55,1915
56,1915
58,1915
60,1915
55,1915
56,1915
57,1915
56,1915
59,1915
61,1915
56,1915
54,1915
55,1915
57,1915
57,1915
57,1915
61,1915
56,1915
54,1916
56,1916
55,1916
55,1916
58,1916
58,1917
60,1917
55,1917
57,1917
58,1917
61,1917
58,1917
66,1917
58,1918
56,1918
60,1918
56,1918
59,1918
57,1919
53,1919
54,1919
56,1919
58,1919
57,1919
56,1919
55,1919
56,1919
55,1919
55,1919
56,532
55,532
53.7,532
53.6,532
54,532
54,532
55,532
55,532
60,532
54,532
55,532
55,532
55,532
56,533
55,533
60,533
61,533
54,533
55,533
57,533
55,533
59,533
58,533
55,533
56,533
59,533
56,533
57,533
53,533
59,533
56,1919
56,1919
54,1919
56,1919
53,1919
55,1919
56,1919
57,1919
56,1919
56,1919
56,1920
56,1920
54,1920
63,1920
66,1920
58,1920
60,1921
55,1921
58,1921
52,1922
61,1922
55,1922
57,1922
56,1922
56,1922
61,1922
63,1922
57,1922
58,1923
60,1923
57,1923
61,1923
56,1923
57,1923
60,1923
56,1924
56,1924
56,1924
61,1924
62,1924
58,1925
57,1925
58,1925
56,1925
58,1926
55,1926
63,1926
62,1926
55,1926
55,1926
56,1926
55,1927
55,1927
60,1927
59,1927
57,1927
58,1927
58,1928
60,1928
56,1928
57,1928
55,1928
54,1928
57,1928
58,1928
58,1928
57,1928
60,1928
58,1929
57,1929
56,1929
55,1929
56,1929
56,1929
59,1929
57,1930
58,1930
55,1930
55,1930
60,1931
55,1931
58,1931
59,1931
58,1932
56,1932
55,1932
58.2,1932
60,1932
59,1932
57,1932
61,1932
57,1932
60,1932
58,1933
57,1933
57,1933
56,1933
57,1934
55,1934
55,1934
56,1935
56,1935
60,1935
57,1935
60,1935
57,1935
61,1935
55,1935
55,1935
56,1935
59,1935
56,1935
57,1935
57,1935
59,1935
54.4,1936
55,1936
56,1937
55,1937
56,1937
56,1938
65,1938
66,1939
56,1939
56,1939
58,1939
56,1939
57,1939
55,1939
56,1939
58,1939
63,1939
53,1939
61,1939
57.8,1940
57,1940
59,1940
58,1940
57,1940
55,1940
60,1940
56,1940
60.7,1940
62,1940
61,1940
56,1940
60,1940
61,1940
56,1941
58,1941
58,1941
55,1941
56,1941
59,1941
61,1941
56,1941
56,1942
58,1942
53,1942
61,1942
56,1942
61,1942
55,1942
57,1942
53,1942
62,1942
58,1942
56,1943
54.2,1943
60,1943
59,1944
58,1944
59,1944
58,1944
60,1944
58,1944
55,1944
56,1944
57,1944
57,1944
55,1944
57,1944
66,1944
57,1944
57,1944
59,1944
58,1945
57,1945
58,1945
59,1945
59,1946
56,1946
58,1946
61,1946
57,1947
56,1947
56,1947
59,1947
57,1948
57,1948
56,1948
57,1948
54,1948
56,1948
56,1948
58,1948
56,1948
61,1948
60,1949
58,1949
54,1949
56,1949
59,1949
56,1949
56,1949
57,1949
53,1949
56,1949
54,1949
55,1949
56,1949
56,1949
58,1949
56,1949
55,1949
57,1949
56,1949
58,1949
58,1949
56,1949
57,1949
59,1949
56,1949
59,1949
59,1949
55,1950
55,1950
63,1950
61,1950
56,1950
61,1950
64,1950
59.6,1951
55,1951
61,1951
61.7,1951
56,1952
61,1952
61,1952
57.6,1952
58,1952
56,1952
57.7,1952
58,1953
56,1953
58,1953
56,1953
62,1953
60,1954
57,1954
60,1955
57,1955
63,1955
53,1955
57,1955
53,1955
56,1956
57,1956
58,1956
57,1956
57,1956
58,1956
57,1956
55,1956
55,1956
55,1956
56,1956
56,1956
55,1956
56,1956
56,1956
56,1956
56,1956
66,1956
56,1956
56,1956
57,1956
57,1956
55.3,1957
55,1957
59,1957
56,1957
56,1957
57,1957
57,1957
54,1958
56,1958
56,1958
57,1958
59,1959
57,533
57,533
56,533
57,533
56,534
56,534
57,534
53.9,534
54,534
57,534
55,535
55,535
56,535
57,535
57,535
57,535
52,536
54,536
55.6,536
58,536
57,536
57,536
56,536
55,536
55,536
62,536
56,536
57,536
58,536
62,536
60,1959
60,1959
55,1959
54,1959
55,1959
56,1960
56,1960
61,1960
58,1960
57,1960
56,1960
59,1961
53.6,1961
53.8,1961
56,1961
55,1961
57,1961
57,1961
61,1962
53.4,1962
57,1962
57,1962
53,1962
57,1963
57,1963
56,1963
56,1963
56,1963
56,1963
56,1963
57,1963
56,1963
55,1963
56,1963
57,1963
58,1963
57,1963
57,1963
57,1963
59,1963
56,1963
56,1963
56,1963
57,1963
57.9,1964
64,1964
56,1964
56,1964
57,1965
57,1965
59,1965
58,1965
56,1966
59,1966
57,1966
56,1966
60,1966
56,1966
56,1966
59,1966
57,1966
63,1966
56,1966
62,1966
60,1966
61,1966
55,1967
56,1967
58,1967
55,1968
61,1968
59,1968
55,1968
58,1969
59,1969
57,1969
57,1970
57,1970
53,1970
57,1970
54.7,1970
57.1,1970
57,1970
55,1970
58,1970
59,1971
58,1971
58,1971
61,1971
59,1971
57,1971
64.2,1971
58,1971
60,1971
61,1971
58,1971
56,1972
55,1972
56,1973
54,1973
57,1974
57,1974
59,1974
56,1974
58,1974
55,1974
56,1974
55,1974
57,1974
57,1974
56,1974
56,1974
57,1974
57,1974
56,1974
58,1974
58,1974
59,1974
54,1974
55,1975
58.4,1975
55,1975
55,1975
58,1975
56.4,1975
61,1975
60,1975
59,1975
55,1976
56,1976
55,1976
56,1976
64,1976
58,1976
57,1977
58,1977
55,1977
59,1977
60,1978
55,1978
58.1,1978
54,1978
57,1978
57,1978
60.9,1978
58,1978
55,1979
57,1979
57,1979
55,1979
57,1979
59,1979
60.5,1980
57,1980
55,1980
57,1980
56,1980
61,1980
57,1980
62,1980
59,1981
56,1981
57,1981
56,1981
56,1981
55,1981
55.1,1981
54,1981
58,1981
56,1981
55,1981
57,1982
56,1982
55,1982
58,1982
68,1982
58,1982
59,1982
55,1983
60,1983
56,1983
57,1983
59,1984
57,1984
54,1984
58,1984
57,1984
55,1984
56,1984
59,1985
55,1985
56,1985
56,1985
56,1985
56,1985
54,1985
55,1985
56,1985
56,1986
55,1986
55,1986
56,1986
56,1986
63,1986
54,1987
56,1987
56,1987
61,1987
57,1987
56,1987
59,1987
63,1987
58,1988
57,1988
56,1988
59,1988
56,1989
58,1989
64,1989
54,1989
59,1989
57,1989
55,1990
60,1990
59,1990
60,1990
54,1990
64,1990
57,1991
55,1991
57,1991
56,1991
55,1991
56,1991
54,1991
57,1991
61,1991
53,1991
55,1992
56,1992
59,1993
58,1993
61,1993
56,1993
54.5,1993
57,1993
59,1993
55,1993
56,1993
58,1993
58,1993
57,1993
56,1993
57,1993
57,1993
57,1993
56,1993
58,1993
58,1993
58,1994
55,1994
61,1994
57,1995
55,1995
66,1995
55,1995
55,1995
66,1995
55,1996
54,1996
56,1996
60,1996
56,1996
59,1996
58,1996
57,1997
57,1997
56,1998
56,1998
58,1998
56,1998
55,1998
56,1998
56,1998
58,1998
57,1998
57,1999
66,1999
63,1999
59,1999
62,1999
54,1999
60,1999
54,2000
56,2000
58,2000
66,2000
60,2001
56,2001
58,2001
54,536
60,536
56,536
55,536
65,536
54,537
56,537
56,537
58,537
59,537
58,537
60,537
56,537
56,537
56,537
59,537
56,537
57,537
60,537
57,537
58,537
59,537
59,537
56,537
60,537
60,537
59,537
60,537
56,537
55,537
57,2001
57,2001
57,2001
56,2001
57,2001
54,2001
61,2001
56,2001
55,2002
63,2002
57,2002
56,2003
59,2003
58,2003
59,2003
59,2004
54,2004
57,2004
57,2005
56,2005
55,2005
56,2005
56,2005
55,2005
58,2005
61,2005
66,2005
56,2005
57,2006
57,2006
58,2006
56,2006
63,2006
60,2007
57,2007
53.9,2007
57,2008
59,2008
62,2008
57,2009
56,2009
60,2009
57,2010
56,2010
56,2010
61,2010
56,2010
58,2010
57,2010
55,2010
58,2010
56,2010
59,2010
56,2010
56,2010
59,2010
57,2010
53,2011
58,2011
60,2011
62,2012
57,2012
57,2012
59,2012
55,2012
56,2012
56,2012
57,2012
56,2012
55,2012
56,2012
59,2012
57,2012
55,2012
59,2012
56,2012
54,2012
61,2013
54,2013
60,2013
59,2015
56,2015
61,2015
61.9,2015
63,2015
58,2016
59,2016
59,2016
54,2016
58,2016
54,2016
55,2016
58,2016
59,2016
55,2016
59,2016
56,2016
54,2016
56,2016
58,2016
56,2016
60,2016
59,2016
60.1,2017
57,2017
59,2018
58,2018
56,2018
55,2018
57,2019
55.6,2019
59,2019
59,2019
57,2020
58,2020
61,2020
56,2020
65,2020
59,2020
59,2020
58,2020
59.6,2021
60,2021
56,2021
56,2021
57,2021
55,2021
59,2022
56,2022
57,2022
56,2022
61,2022
59,2022
59,2022
58,2022
55,2023
59,2023
56,2023
55,2024
57,2024
59,2025
63,2025
54.3,2025
56,2025
54,2025
53.6,2025
57,2025
57,2025
56,2026
58,2026
54,2026
56,2026
57,2026
57,2026
56,2026
58.9,2027
55,2027
58,2027
57,2027
58,2027
58,2028
57,2028
56,2028
56,2028
58,2028
61,2028
63,2028
56,2028
59,2029
55,2029
60,2029
55,2029
56,2030
60,2030
57,2030
56.9,2030
60,2030
57,2030
60,2030
56,2030
54,2030
55,2030
56,2030
58,2030
62,2031
56,2031
56,2031
57,2031
56.2,2032
56,2032
55,2032
58,2032
65,2032
62,2033
59,2033
54.3,2033
53.7,2033
54.4,2033
55,2034
59,2034
57,2034
61,2034
57,2034
57,2034
59,2034
55,2034
58,2034
57,2035
62,2035
62,2035
58,2035
61,2035
58,2035
57,2036
56,2036
56,2036
57,2036
63,2036
54,2036
57,2037
58,2037
59,2037
58,2037
61,2037
56,2037
57,2038
61,2039
60,2039
57,2039
60,2039
56,2039
55,2039
56,2039
55,2039
57,2039
58,2040
55,2040
57,2040
57,2040
57,2040
54,2040
56,2041
55,2041
56,2041
59,2041
56,2041
58,2041
56,2041
56,2041
55,2041
54,2041
56,2041
56,2041
55,2041
61.9,2041
57,2041
56,2041
56,2041
58,2041
55,2042
60,2042
58,2042
59,2042
60,2042
57,2042
56,2042
58,2042
55,2042
61,2042
57,2042
58,2042
60,2043
58,2043
57,2043
55,2043
58,2043
58,2043
58,2044
56,2045
61,2045
58,2045
60,2045
58,2045
61,2045
55,2046
55,2046
57,2046
60,2046
59,2047
57,2047
60,2047
58,2047
56,2048
60,2048
55,2048
60,2048
58,2048
56,2048
59,2048
56,2048
56,537
59,537
60,537
59,537
60,537
56,537
56,537
54,537
54,537
60,537
55,537
55,537
63,537
56,537
56,537
54,537
60,537
58,537
57,537
60,537
56,537
57,537
57,538
56,538
59,538
57,538
53,538
56,538
54,538
53,538
57,2048
61,2048
60,2048
57,2048
58,2048
57,2048
61,2049
56,2049
55,2049
56,2050
60,2050
57,2050
61,2050
60,2051
56,2051
56,2051
56,2051
57,2051
54,2051
58,2051
59,2052
58,2052
56,2052
56,2052
55,2052
58,2052
57,2052
56,2052
54,2052
58,2052
56,2052
62,2052
56,2052
56,2052
56,2052
59,2052
59,2053
57,2053
56,2053
56,2054
63,2054
56,2054
55,2054
57,2054
58,2054
54,2054
58,2055
56,2055
55,2055
62,2055
58,2055
59,2055
55,2056
56,2056
61,2056
54,2056
57,2056
56,2056
58,2056
58,2056
60,2056
56,2056
58,2057
58,2057
57,2057
56,2057
55,2057
64,2057
57,2058
56,2058
62,2058
57,2058
58,2058
64,2058
63,2058
56,2058
57,2058
64,2058
59,2058
57,2059
60,2059
55,2059
54,2059
63,2059
59,2060
62,2060
57,2060
60,2060
59,2060
61,2060
57,2060
58,2061
56,2061
57,2061
57,2061
55,2061
54.8,2061
55,2061
58,2061
58,2062
57,2062
59,2062
54,2062
55,2062
58,2063
58,2063
55,2063
59,2063
60.7,2063
62.5,2063
58,2064
60,2064
56.9,2064
55.8,2064
53.8,2064
60,2064
57,2064
58,2064
60,2064
60,2064
55,2065
55,2065
62,2065
63,2065
59,2065
58,2066
57,2066
56,2066
55,2066
62,2066
61,2066
59,2066
58,2066
54,2066
55,2066
56,2066
57,2066
56,2066
56,2066
56,2066
57,2066
56,2066
58,2066
57,2066
57,2066
56,2066
57,2066
56,2066
57,2066
57,2066
57,2066
58,2066
56,2067
57,2067
58,2068
57,2068
57,2068
59,2068
60,2068
57,2068
57,2069
56,2069
60,2069
58,2070
56,2070
57,2070
56,2070
60,2070
56,2070
59,2070
66,2070
57,2070
57,2070
60,2070
58,2071
56,2072
60,2072
59,2072
56,2073
57,2074
58,2074
56,2074
58,2074
61,2074
57,2074
57,2074
60,2074
59,2074
58,2074
59,2074
56,2074
56,2074
57,2074
57,2075
57,2075
58,2075
57,2075
61,2075
55,2075
55,2075
58,2076
58,2076
56,2076
60,2076
60,2077
56,2077
56,2077
57,2078
56,2078
57,2079
56,2079
56,2079
55,2079
57,2079
54,2079
57,2079
55,2079
64,2079
55,2079
55,2079
55,2079
64,2079
58,2079
56,2079
61,2080
56,2080
56,2080
63,2080
58,2081
55,2081
55,2081
59,2081
56,2081
57,2082
54,2082
55,2082
57,2082
61,2083
56,2083
60,2083
57,2083
55,2083
59,2083
59,2083
58,2083
64,2083
58,2083
57,2084
55,2084
62,2084
58,2085
59,2085
55,2085
55,2085
55,2085
56,2085
56,2085
65,2085
59,2086
62,2086
56,2086
57,2086
56,2086
57,2087
60,2087
59,2087
